ZONE,PER,QUANTITY
2589,PER24,7
2589,PER25,6
2589,PER26,6
2589,PER27,7
2589,PER28,6
2589,PER29,2
2589,PER30,1
2589,PER34,1
2589,PER35,1
2589,PER36,1
2589,PER37,1
2589,PER38,1
2590,PER01,4
2590,PER02,5
2590,PER03,3
2590,PER04,9
2590,PER05,20
2590,PER06,22
2590,PER07,28
2590,PER08,54
2590,PER09,109
2590,PER10,170
2590,PER11,185
2590,PER12,181
2590,PER13,173
2590,PER14,179
2590,PER15,198
2590,PER16,206
2590,PER17,221
2590,PER18,255
2590,PER19,254
2590,PER20,270
2590,PER21,263
2590,PER22,237
2590,PER23,239
2590,PER24,242
2590,PER25,257
2590,PER26,262
2590,PER27,250
2590,PER28,230
2590,PER29,235
2590,PER30,246
2590,PER31,246
2590,PER32,245
2590,PER33,244
2590,PER34,203
2590,PER35,180
2590,PER36,152
2590,PER37,106
2590,PER38,81
2590,PER39,54
2590,PER40,40
2590,PER41,23
2590,PER42,14
2590,PER43,12
2590,PER44,12
2590,PER45,5
2590,PER46,6
2590,PER47,3
2590,PER48,3
2591,PER01,9
2591,PER02,14
2591,PER03,22
2591,PER04,27
2591,PER05,43
2591,PER06,59
2591,PER07,99
2591,PER08,157
2591,PER09,271
2591,PER10,366
2591,PER11,464
2591,PER12,489
2591,PER13,541
2591,PER14,587
2591,PER15,643
2591,PER16,670
2591,PER17,679
2591,PER18,738
2591,PER19,776
2591,PER20,764
2591,PER21,754
2591,PER22,748
2591,PER23,720
2591,PER24,683
2591,PER25,707
2591,PER26,703
2591,PER27,666
2591,PER28,592
2591,PER29,562
2591,PER30,538
2591,PER31,503
2591,PER32,459
2591,PER33,412
2591,PER34,369
2591,PER35,313
2591,PER36,258
2591,PER37,204
2591,PER38,141
2591,PER39,100
2591,PER40,64
2591,PER41,35
2591,PER42,20
2591,PER43,17
2591,PER44,19
2591,PER45,14
2591,PER46,10
2591,PER47,5
2591,PER48,3
2592,PER01,7
2592,PER02,13
2592,PER03,26
2592,PER04,44
2592,PER05,74
2592,PER06,127
2592,PER07,180
2592,PER08,262
2592,PER09,430
2592,PER10,594
2592,PER11,722
2592,PER12,785
2592,PER13,869
2592,PER14,941
2592,PER15,983
2592,PER16,1032
2592,PER17,1079
2592,PER18,1163
2592,PER19,1226
2592,PER20,1245
2592,PER21,1205
2592,PER22,1172
2592,PER23,1145
2592,PER24,1147
2592,PER25,1138
2592,PER26,1059
2592,PER27,1017
2592,PER28,942
2592,PER29,905
2592,PER30,888
2592,PER31,826
2592,PER32,826
2592,PER33,784
2592,PER34,702
2592,PER35,627
2592,PER36,508
2592,PER37,354
2592,PER38,260
2592,PER39,174
2592,PER40,109
2592,PER41,77
2592,PER42,61
2592,PER43,54
2592,PER44,39
2592,PER45,32
2592,PER46,25
2592,PER47,21
2592,PER48,9
2593,PER01,19
2593,PER02,44
2593,PER03,71
2593,PER04,119
2593,PER05,160
2593,PER06,257
2593,PER07,486
2593,PER08,1154
2593,PER09,2589
2593,PER10,4157
2593,PER11,4912
2593,PER12,5051
2593,PER13,5278
2593,PER14,5401
2593,PER15,5578
2593,PER16,5657
2593,PER17,5708
2593,PER18,5747
2593,PER19,5718
2593,PER20,5712
2593,PER21,5682
2593,PER22,5707
2593,PER23,5801
2593,PER24,5776
2593,PER25,5278
2593,PER26,4891
2593,PER27,4318
2593,PER28,3641
2593,PER29,3151
2593,PER30,2839
2593,PER31,2636
2593,PER32,2423
2593,PER33,2191
2593,PER34,1957
2593,PER35,1542
2593,PER36,1270
2593,PER37,885
2593,PER38,676
2593,PER39,494
2593,PER40,357
2593,PER41,249
2593,PER42,178
2593,PER43,118
2593,PER44,90
2593,PER45,71
2593,PER46,60
2593,PER47,43
2593,PER48,12
2594,PER01,2
2594,PER02,11
2594,PER03,23
2594,PER04,30
2594,PER05,47
2594,PER06,99
2594,PER07,198
2594,PER08,495
2594,PER09,1230
2594,PER10,2095
2594,PER11,2399
2594,PER12,2454
2594,PER13,2499
2594,PER14,2525
2594,PER15,2575
2594,PER16,2635
2594,PER17,2689
2594,PER18,2703
2594,PER19,2681
2594,PER20,2712
2594,PER21,2682
2594,PER22,2668
2594,PER23,2691
2594,PER24,2738
2594,PER25,2440
2594,PER26,2207
2594,PER27,1891
2594,PER28,1507
2594,PER29,1264
2594,PER30,1134
2594,PER31,1046
2594,PER32,911
2594,PER33,798
2594,PER34,719
2594,PER35,591
2594,PER36,488
2594,PER37,356
2594,PER38,285
2594,PER39,191
2594,PER40,156
2594,PER41,116
2594,PER42,72
2594,PER43,54
2594,PER44,42
2594,PER45,24
2594,PER46,18
2594,PER47,14
2594,PER48,9
2595,PER01,1
2595,PER02,1
2595,PER03,2
2595,PER04,3
2595,PER05,4
2595,PER06,4
2595,PER07,7
2595,PER08,18
2595,PER09,25
2595,PER10,35
2595,PER11,44
2595,PER12,49
2595,PER13,50
2595,PER14,47
2595,PER15,52
2595,PER16,55
2595,PER17,58
2595,PER18,77
2595,PER19,92
2595,PER20,105
2595,PER21,80
2595,PER22,71
2595,PER23,63
2595,PER24,55
2595,PER25,49
2595,PER26,50
2595,PER27,47
2595,PER28,40
2595,PER29,39
2595,PER30,30
2595,PER31,25
2595,PER32,20
2595,PER33,19
2595,PER34,16
2595,PER35,14
2595,PER36,12
2595,PER37,7
2595,PER38,9
2595,PER39,8
2595,PER40,8
2595,PER41,5
2595,PER42,4
2595,PER43,3
2595,PER44,2
2595,PER45,2
2595,PER46,0
2595,PER47,0
2595,PER48,0
2596,PER01,0
2596,PER02,0
2596,PER03,0
2596,PER04,1
2596,PER05,6
2596,PER06,9
2596,PER07,7
2596,PER08,13
2596,PER09,19
2596,PER10,27
2596,PER11,33
2596,PER12,28
2596,PER13,28
2596,PER14,31
2596,PER15,35
2596,PER16,39
2596,PER17,42
2596,PER18,52
2596,PER19,45
2596,PER20,51
2596,PER21,46
2596,PER22,45
2596,PER23,43
2596,PER24,40
2596,PER25,35
2596,PER26,35
2596,PER27,32
2596,PER28,32
2596,PER29,25
2596,PER30,20
2596,PER31,20
2596,PER32,20
2596,PER33,26
2596,PER34,21
2596,PER35,17
2596,PER36,14
2596,PER37,11
2596,PER38,10
2596,PER39,5
2596,PER40,2
2596,PER41,1
2596,PER42,1
2596,PER43,0
2596,PER44,0
2596,PER45,0
2596,PER46,0
2596,PER47,0
2596,PER48,0
2597,PER01,1
2597,PER02,3
2597,PER03,3
2597,PER04,4
2597,PER05,9
2597,PER06,15
2597,PER07,25
2597,PER08,53
2597,PER09,76
2597,PER10,108
2597,PER11,123
2597,PER12,133
2597,PER13,133
2597,PER14,144
2597,PER15,156
2597,PER16,153
2597,PER17,183
2597,PER18,219
2597,PER19,252
2597,PER20,262
2597,PER21,247
2597,PER22,218
2597,PER23,189
2597,PER24,183
2597,PER25,179
2597,PER26,158
2597,PER27,161
2597,PER28,148
2597,PER29,138
2597,PER30,118
2597,PER31,108
2597,PER32,92
2597,PER33,82
2597,PER34,59
2597,PER35,51
2597,PER36,33
2597,PER37,30
2597,PER38,30
2597,PER39,22
2597,PER40,10
2597,PER41,10
2597,PER42,7
2597,PER43,6
2597,PER44,2
2597,PER45,2
2597,PER46,0
2597,PER47,0
2597,PER48,0
2598,PER01,6
2598,PER02,16
2598,PER03,22
2598,PER04,32
2598,PER05,51
2598,PER06,99
2598,PER07,209
2598,PER08,501
2598,PER09,1131
2598,PER10,1689
2598,PER11,2055
2598,PER12,2139
2598,PER13,2175
2598,PER14,2213
2598,PER15,2254
2598,PER16,2287
2598,PER17,2349
2598,PER18,2362
2598,PER19,2377
2598,PER20,2350
2598,PER21,2352
2598,PER22,2338
2598,PER23,2319
2598,PER24,2279
2598,PER25,1987
2598,PER26,1787
2598,PER27,1543
2598,PER28,1278
2598,PER29,1074
2598,PER30,958
2598,PER31,814
2598,PER32,725
2598,PER33,577
2598,PER34,468
2598,PER35,401
2598,PER36,319
2598,PER37,245
2598,PER38,164
2598,PER39,116
2598,PER40,74
2598,PER41,50
2598,PER42,47
2598,PER43,41
2598,PER44,28
2598,PER45,21
2598,PER46,12
2598,PER47,9
2598,PER48,5
2599,PER01,0
2599,PER02,3
2599,PER03,4
2599,PER04,8
2599,PER05,18
2599,PER06,26
2599,PER07,31
2599,PER08,47
2599,PER09,73
2599,PER10,88
2599,PER11,116
2599,PER12,150
2599,PER13,173
2599,PER14,192
2599,PER15,217
2599,PER16,224
2599,PER17,226
2599,PER18,280
2599,PER19,329
2599,PER20,309
2599,PER21,284
2599,PER22,254
2599,PER23,239
2599,PER24,245
2599,PER25,238
2599,PER26,238
2599,PER27,252
2599,PER28,235
2599,PER29,197
2599,PER30,203
2599,PER31,191
2599,PER32,181
2599,PER33,175
2599,PER34,175
2599,PER35,143
2599,PER36,101
2599,PER37,78
2599,PER38,74
2599,PER39,55
2599,PER40,39
2599,PER41,25
2599,PER42,23
2599,PER43,20
2599,PER44,14
2599,PER45,3
2599,PER46,0
2599,PER47,0
2599,PER48,0
2600,PER01,0
2600,PER02,0
2600,PER03,3
2600,PER04,3
2600,PER05,3
2600,PER06,12
2600,PER07,25
2600,PER08,46
2600,PER09,68
2600,PER10,92
2600,PER11,117
2600,PER12,149
2600,PER13,177
2600,PER14,201
2600,PER15,209
2600,PER16,214
2600,PER17,234
2600,PER18,260
2600,PER19,306
2600,PER20,318
2600,PER21,301
2600,PER22,267
2600,PER23,249
2600,PER24,250
2600,PER25,236
2600,PER26,225
2600,PER27,238
2600,PER28,222
2600,PER29,183
2600,PER30,171
2600,PER31,149
2600,PER32,142
2600,PER33,174
2600,PER34,155
2600,PER35,105
2600,PER36,93
2600,PER37,70
2600,PER38,50
2600,PER39,32
2600,PER40,19
2600,PER41,13
2600,PER42,7
2600,PER43,4
2600,PER44,2
2600,PER45,3
2600,PER46,1
2600,PER47,2
2600,PER48,2
2601,PER01,0
2601,PER02,3
2601,PER03,6
2601,PER04,12
2601,PER05,16
2601,PER06,19
2601,PER07,29
2601,PER08,45
2601,PER09,57
2601,PER10,103
2601,PER11,126
2601,PER12,129
2601,PER13,124
2601,PER14,137
2601,PER15,154
2601,PER16,150
2601,PER17,172
2601,PER18,190
2601,PER19,210
2601,PER20,207
2601,PER21,201
2601,PER22,183
2601,PER23,186
2601,PER24,180
2601,PER25,188
2601,PER26,210
2601,PER27,206
2601,PER28,203
2601,PER29,225
2601,PER30,245
2601,PER31,229
2601,PER32,212
2601,PER33,228
2601,PER34,200
2601,PER35,194
2601,PER36,187
2601,PER37,140
2601,PER38,88
2601,PER39,52
2601,PER40,31
2601,PER41,29
2601,PER42,20
2601,PER43,12
2601,PER44,12
2601,PER45,13
2601,PER46,10
2601,PER47,1
2601,PER48,2
2602,PER01,1
2602,PER02,1
2602,PER03,2
2602,PER04,2
2602,PER05,8
2602,PER06,11
2602,PER07,17
2602,PER08,28
2602,PER09,49
2602,PER10,43
2602,PER11,58
2602,PER12,57
2602,PER13,69
2602,PER14,66
2602,PER15,86
2602,PER16,79
2602,PER17,82
2602,PER18,82
2602,PER19,92
2602,PER20,93
2602,PER21,91
2602,PER22,84
2602,PER23,78
2602,PER24,87
2602,PER25,97
2602,PER26,108
2602,PER27,119
2602,PER28,107
2602,PER29,121
2602,PER30,141
2602,PER31,128
2602,PER32,131
2602,PER33,117
2602,PER34,109
2602,PER35,107
2602,PER36,100
2602,PER37,80
2602,PER38,67
2602,PER39,44
2602,PER40,18
2602,PER41,14
2602,PER42,10
2602,PER43,7
2602,PER44,7
2602,PER45,6
2602,PER46,1
2602,PER47,2
2602,PER48,1
2603,PER01,3
2603,PER02,8
2603,PER03,11
2603,PER04,14
2603,PER05,23
2603,PER06,38
2603,PER07,70
2603,PER08,119
2603,PER09,208
2603,PER10,242
2603,PER11,318
2603,PER12,331
2603,PER13,366
2603,PER14,354
2603,PER15,361
2603,PER16,381
2603,PER17,401
2603,PER18,438
2603,PER19,465
2603,PER20,473
2603,PER21,439
2603,PER22,417
2603,PER23,436
2603,PER24,421
2603,PER25,405
2603,PER26,402
2603,PER27,420
2603,PER28,408
2603,PER29,434
2603,PER30,441
2603,PER31,442
2603,PER32,393
2603,PER33,384
2603,PER34,345
2603,PER35,312
2603,PER36,266
2603,PER37,195
2603,PER38,138
2603,PER39,97
2603,PER40,74
2603,PER41,57
2603,PER42,47
2603,PER43,32
2603,PER44,18
2603,PER45,13
2603,PER46,12
2603,PER47,7
2603,PER48,2
2604,PER01,5
2604,PER02,9
2604,PER03,15
2604,PER04,25
2604,PER05,57
2604,PER06,92
2604,PER07,226
2604,PER08,458
2604,PER09,1076
2604,PER10,1704
2604,PER11,2045
2604,PER12,2145
2604,PER13,2218
2604,PER14,2286
2604,PER15,2328
2604,PER16,2346
2604,PER17,2390
2604,PER18,2448
2604,PER19,2464
2604,PER20,2514
2604,PER21,2473
2604,PER22,2430
2604,PER23,2429
2604,PER24,2423
2604,PER25,2200
2604,PER26,1981
2604,PER27,1751
2604,PER28,1472
2604,PER29,1316
2604,PER30,1285
2604,PER31,1177
2604,PER32,1043
2604,PER33,956
2604,PER34,892
2604,PER35,729
2604,PER36,581
2604,PER37,453
2604,PER38,366
2604,PER39,250
2604,PER40,162
2604,PER41,108
2604,PER42,71
2604,PER43,55
2604,PER44,52
2604,PER45,44
2604,PER46,22
2604,PER47,15
2604,PER48,10
2605,PER01,1
2605,PER02,0
2605,PER03,0
2605,PER04,1
2605,PER05,8
2605,PER06,8
2605,PER07,16
2605,PER08,26
2605,PER09,46
2605,PER10,54
2605,PER11,67
2605,PER12,75
2605,PER13,87
2605,PER14,108
2605,PER15,117
2605,PER16,120
2605,PER17,131
2605,PER18,160
2605,PER19,191
2605,PER20,196
2605,PER21,186
2605,PER22,157
2605,PER23,144
2605,PER24,132
2605,PER25,124
2605,PER26,123
2605,PER27,116
2605,PER28,119
2605,PER29,113
2605,PER30,98
2605,PER31,98
2605,PER32,95
2605,PER33,90
2605,PER34,64
2605,PER35,51
2605,PER36,45
2605,PER37,34
2605,PER38,26
2605,PER39,25
2605,PER40,15
2605,PER41,7
2605,PER42,6
2605,PER43,3
2605,PER44,2
2605,PER45,1
2605,PER46,1
2605,PER47,1
2605,PER48,1
2606,PER01,4
2606,PER02,14
2606,PER03,24
2606,PER04,33
2606,PER05,61
2606,PER06,123
2606,PER07,236
2606,PER08,405
2606,PER09,630
2606,PER10,867
2606,PER11,1056
2606,PER12,1094
2606,PER13,1107
2606,PER14,1133
2606,PER15,1181
2606,PER16,1211
2606,PER17,1220
2606,PER18,1266
2606,PER19,1276
2606,PER20,1283
2606,PER21,1334
2606,PER22,1327
2606,PER23,1315
2606,PER24,1339
2606,PER25,1306
2606,PER26,1254
2606,PER27,1216
2606,PER28,1168
2606,PER29,1095
2606,PER30,968
2606,PER31,892
2606,PER32,796
2606,PER33,689
2606,PER34,590
2606,PER35,481
2606,PER36,423
2606,PER37,350
2606,PER38,211
2606,PER39,160
2606,PER40,101
2606,PER41,80
2606,PER42,58
2606,PER43,49
2606,PER44,37
2606,PER45,29
2606,PER46,21
2606,PER47,18
2606,PER48,11
2607,PER01,2
2607,PER02,2
2607,PER03,6
2607,PER04,7
2607,PER05,11
2607,PER06,24
2607,PER07,32
2607,PER08,54
2607,PER09,78
2607,PER10,101
2607,PER11,132
2607,PER12,133
2607,PER13,159
2607,PER14,169
2607,PER15,177
2607,PER16,200
2607,PER17,199
2607,PER18,242
2607,PER19,255
2607,PER20,257
2607,PER21,239
2607,PER22,215
2607,PER23,214
2607,PER24,200
2607,PER25,194
2607,PER26,200
2607,PER27,201
2607,PER28,173
2607,PER29,176
2607,PER30,165
2607,PER31,153
2607,PER32,130
2607,PER33,123
2607,PER34,103
2607,PER35,84
2607,PER36,63
2607,PER37,50
2607,PER38,30
2607,PER39,21
2607,PER40,15
2607,PER41,11
2607,PER42,8
2607,PER43,4
2607,PER44,3
2607,PER45,2
2607,PER46,2
2607,PER47,2
2607,PER48,2
2608,PER01,0
2608,PER02,1
2608,PER03,1
2608,PER04,2
2608,PER05,5
2608,PER06,5
2608,PER07,13
2608,PER08,19
2608,PER09,20
2608,PER10,21
2608,PER11,20
2608,PER12,22
2608,PER13,25
2608,PER14,26
2608,PER15,34
2608,PER16,42
2608,PER17,46
2608,PER18,57
2608,PER19,58
2608,PER20,64
2608,PER21,52
2608,PER22,47
2608,PER23,38
2608,PER24,41
2608,PER25,34
2608,PER26,33
2608,PER27,36
2608,PER28,39
2608,PER29,43
2608,PER30,41
2608,PER31,37
2608,PER32,40
2608,PER33,50
2608,PER34,52
2608,PER35,40
2608,PER36,34
2608,PER37,34
2608,PER38,37
2608,PER39,21
2608,PER40,18
2608,PER41,17
2608,PER42,11
2608,PER43,10
2608,PER44,4
2608,PER45,3
2608,PER46,3
2608,PER47,0
2608,PER48,0
2609,PER01,1
2609,PER02,1
2609,PER03,2
2609,PER04,2
2609,PER05,8
2609,PER06,14
2609,PER07,21
2609,PER08,41
2609,PER09,58
2609,PER10,75
2609,PER11,88
2609,PER12,97
2609,PER13,111
2609,PER14,126
2609,PER15,128
2609,PER16,134
2609,PER17,140
2609,PER18,147
2609,PER19,162
2609,PER20,167
2609,PER21,161
2609,PER22,141
2609,PER23,131
2609,PER24,142
2609,PER25,135
2609,PER26,150
2609,PER27,161
2609,PER28,144
2609,PER29,139
2609,PER30,153
2609,PER31,150
2609,PER32,142
2609,PER33,147
2609,PER34,137
2609,PER35,115
2609,PER36,94
2609,PER37,71
2609,PER38,52
2609,PER39,37
2609,PER40,25
2609,PER41,21
2609,PER42,14
2609,PER43,6
2609,PER44,5
2609,PER45,11
2609,PER46,4
2609,PER47,3
2609,PER48,3
2610,PER01,2
2610,PER02,3
2610,PER03,3
2610,PER04,7
2610,PER05,10
2610,PER06,17
2610,PER07,34
2610,PER08,66
2610,PER09,91
2610,PER10,139
2610,PER11,167
2610,PER12,173
2610,PER13,207
2610,PER14,204
2610,PER15,208
2610,PER16,233
2610,PER17,250
2610,PER18,280
2610,PER19,293
2610,PER20,321
2610,PER21,305
2610,PER22,294
2610,PER23,275
2610,PER24,281
2610,PER25,273
2610,PER26,261
2610,PER27,262
2610,PER28,240
2610,PER29,260
2610,PER30,272
2610,PER31,292
2610,PER32,275
2610,PER33,259
2610,PER34,238
2610,PER35,208
2610,PER36,173
2610,PER37,132
2610,PER38,88
2610,PER39,62
2610,PER40,43
2610,PER41,29
2610,PER42,29
2610,PER43,17
2610,PER44,17
2610,PER45,7
2610,PER46,6
2610,PER47,5
2610,PER48,2
2611,PER01,2
2611,PER02,8
2611,PER03,13
2611,PER04,16
2611,PER05,26
2611,PER06,40
2611,PER07,57
2611,PER08,94
2611,PER09,141
2611,PER10,191
2611,PER11,237
2611,PER12,271
2611,PER13,307
2611,PER14,340
2611,PER15,370
2611,PER16,429
2611,PER17,460
2611,PER18,500
2611,PER19,516
2611,PER20,520
2611,PER21,515
2611,PER22,509
2611,PER23,497
2611,PER24,501
2611,PER25,487
2611,PER26,451
2611,PER27,433
2611,PER28,403
2611,PER29,404
2611,PER30,394
2611,PER31,372
2611,PER32,322
2611,PER33,306
2611,PER34,272
2611,PER35,254
2611,PER36,188
2611,PER37,131
2611,PER38,73
2611,PER39,57
2611,PER40,34
2611,PER41,26
2611,PER42,24
2611,PER43,20
2611,PER44,15
2611,PER45,18
2611,PER46,8
2611,PER47,2
2611,PER48,0
2612,PER01,0
2612,PER02,0
2612,PER03,1
2612,PER04,2
2612,PER05,6
2612,PER06,13
2612,PER07,13
2612,PER08,24
2612,PER09,54
2612,PER10,87
2612,PER11,102
2612,PER12,105
2612,PER13,108
2612,PER14,120
2612,PER15,125
2612,PER16,129
2612,PER17,128
2612,PER18,136
2612,PER19,151
2612,PER20,158
2612,PER21,169
2612,PER22,153
2612,PER23,146
2612,PER24,142
2612,PER25,130
2612,PER26,133
2612,PER27,109
2612,PER28,104
2612,PER29,94
2612,PER30,93
2612,PER31,100
2612,PER32,101
2612,PER33,105
2612,PER34,81
2612,PER35,72
2612,PER36,55
2612,PER37,39
2612,PER38,36
2612,PER39,30
2612,PER40,13
2612,PER41,9
2612,PER42,9
2612,PER43,6
2612,PER44,1
2612,PER45,1
2612,PER46,2
2612,PER47,2
2612,PER48,1
2613,PER01,1
2613,PER02,4
2613,PER03,4
2613,PER04,4
2613,PER05,22
2613,PER06,27
2613,PER07,35
2613,PER08,70
2613,PER09,114
2613,PER10,173
2613,PER11,203
2613,PER12,223
2613,PER13,256
2613,PER14,266
2613,PER15,282
2613,PER16,302
2613,PER17,324
2613,PER18,368
2613,PER19,368
2613,PER20,373
2613,PER21,371
2613,PER22,356
2613,PER23,340
2613,PER24,325
2613,PER25,312
2613,PER26,317
2613,PER27,321
2613,PER28,302
2613,PER29,279
2613,PER30,261
2613,PER31,270
2613,PER32,255
2613,PER33,241
2613,PER34,213
2613,PER35,171
2613,PER36,149
2613,PER37,100
2613,PER38,87
2613,PER39,67
2613,PER40,53
2613,PER41,29
2613,PER42,23
2613,PER43,19
2613,PER44,15
2613,PER45,9
2613,PER46,5
2613,PER47,3
2613,PER48,0
2614,PER01,2
2614,PER02,2
2614,PER03,5
2614,PER04,12
2614,PER05,16
2614,PER06,35
2614,PER07,98
2614,PER08,263
2614,PER09,672
2614,PER10,1088
2614,PER11,1317
2614,PER12,1339
2614,PER13,1374
2614,PER14,1401
2614,PER15,1434
2614,PER16,1425
2614,PER17,1431
2614,PER18,1456
2614,PER19,1466
2614,PER20,1469
2614,PER21,1456
2614,PER22,1445
2614,PER23,1432
2614,PER24,1409
2614,PER25,1235
2614,PER26,1135
2614,PER27,974
2614,PER28,747
2614,PER29,622
2614,PER30,573
2614,PER31,526
2614,PER32,448
2614,PER33,375
2614,PER34,335
2614,PER35,281
2614,PER36,222
2614,PER37,189
2614,PER38,142
2614,PER39,109
2614,PER40,69
2614,PER41,52
2614,PER42,30
2614,PER43,30
2614,PER44,27
2614,PER45,13
2614,PER46,12
2614,PER47,15
2614,PER48,11
2615,PER01,2
2615,PER02,2
2615,PER03,3
2615,PER04,6
2615,PER05,18
2615,PER06,33
2615,PER07,47
2615,PER08,88
2615,PER09,198
2615,PER10,260
2615,PER11,251
2615,PER12,225
2615,PER13,220
2615,PER14,232
2615,PER15,250
2615,PER16,250
2615,PER17,275
2615,PER18,306
2615,PER19,317
2615,PER20,302
2615,PER21,293
2615,PER22,290
2615,PER23,333
2615,PER24,355
2615,PER25,338
2615,PER26,341
2615,PER27,348
2615,PER28,330
2615,PER29,318
2615,PER30,306
2615,PER31,298
2615,PER32,257
2615,PER33,224
2615,PER34,226
2615,PER35,199
2615,PER36,173
2615,PER37,113
2615,PER38,85
2615,PER39,60
2615,PER40,48
2615,PER41,34
2615,PER42,29
2615,PER43,19
2615,PER44,20
2615,PER45,16
2615,PER46,18
2615,PER47,13
2615,PER48,5
2616,PER01,18
2616,PER02,29
2616,PER03,41
2616,PER04,78
2616,PER05,86
2616,PER06,169
2616,PER07,401
2616,PER08,1034
2616,PER09,2521
2616,PER10,4001
2616,PER11,4840
2616,PER12,5067
2616,PER13,5172
2616,PER14,5259
2616,PER15,5381
2616,PER16,5444
2616,PER17,5520
2616,PER18,5545
2616,PER19,5507
2616,PER20,5464
2616,PER21,5435
2616,PER22,5377
2616,PER23,5351
2616,PER24,5340
2616,PER25,4791
2616,PER26,4291
2616,PER27,3567
2616,PER28,2900
2616,PER29,2414
2616,PER30,2155
2616,PER31,1858
2616,PER32,1638
2616,PER33,1473
2616,PER34,1255
2616,PER35,1029
2616,PER36,812
2616,PER37,604
2616,PER38,435
2616,PER39,353
2616,PER40,251
2616,PER41,166
2616,PER42,140
2616,PER43,102
2616,PER44,73
2616,PER45,54
2616,PER46,40
2616,PER47,27
2616,PER48,20
2617,PER01,1
2617,PER02,1
2617,PER03,1
2617,PER04,1
2617,PER05,1
2617,PER06,9
2617,PER07,16
2617,PER08,22
2617,PER09,41
2617,PER10,56
2617,PER11,72
2617,PER12,81
2617,PER13,81
2617,PER14,94
2617,PER15,96
2617,PER16,97
2617,PER17,95
2617,PER18,105
2617,PER19,117
2617,PER20,129
2617,PER21,109
2617,PER22,108
2617,PER23,116
2617,PER24,109
2617,PER25,113
2617,PER26,113
2617,PER27,126
2617,PER28,130
2617,PER29,126
2617,PER30,128
2617,PER31,121
2617,PER32,114
2617,PER33,109
2617,PER34,94
2617,PER35,71
2617,PER36,63
2617,PER37,44
2617,PER38,30
2617,PER39,22
2617,PER40,18
2617,PER41,13
2617,PER42,11
2617,PER43,8
2617,PER44,3
2617,PER45,2
2617,PER46,2
2617,PER47,2
2617,PER48,1
2618,PER01,4
2618,PER02,6
2618,PER03,12
2618,PER04,19
2618,PER05,28
2618,PER06,44
2618,PER07,124
2618,PER08,404
2618,PER09,1051
2618,PER10,1678
2618,PER11,2083
2618,PER12,2234
2618,PER13,2307
2618,PER14,2357
2618,PER15,2391
2618,PER16,2403
2618,PER17,2418
2618,PER18,2443
2618,PER19,2453
2618,PER20,2455
2618,PER21,2428
2618,PER22,2372
2618,PER23,2341
2618,PER24,2263
2618,PER25,1922
2618,PER26,1672
2618,PER27,1337
2618,PER28,982
2618,PER29,744
2618,PER30,624
2618,PER31,517
2618,PER32,419
2618,PER33,313
2618,PER34,273
2618,PER35,213
2618,PER36,144
2618,PER37,116
2618,PER38,89
2618,PER39,64
2618,PER40,41
2618,PER41,37
2618,PER42,31
2618,PER43,32
2618,PER44,27
2618,PER45,23
2618,PER46,20
2618,PER47,12
2618,PER48,7
2619,PER01,2
2619,PER02,5
2619,PER03,12
2619,PER04,22
2619,PER05,33
2619,PER06,45
2619,PER07,107
2619,PER08,243
2619,PER09,561
2619,PER10,903
2619,PER11,1052
2619,PER12,1101
2619,PER13,1168
2619,PER14,1172
2619,PER15,1178
2619,PER16,1193
2619,PER17,1217
2619,PER18,1254
2619,PER19,1271
2619,PER20,1275
2619,PER21,1242
2619,PER22,1227
2619,PER23,1229
2619,PER24,1208
2619,PER25,1093
2619,PER26,972
2619,PER27,878
2619,PER28,710
2619,PER29,600
2619,PER30,553
2619,PER31,486
2619,PER32,457
2619,PER33,405
2619,PER34,336
2619,PER35,253
2619,PER36,210
2619,PER37,177
2619,PER38,128
2619,PER39,92
2619,PER40,63
2619,PER41,50
2619,PER42,36
2619,PER43,33
2619,PER44,31
2619,PER45,25
2619,PER46,20
2619,PER47,8
2619,PER48,3
2620,PER01,0
2620,PER02,3
2620,PER03,0
2620,PER04,1
2620,PER05,2
2620,PER06,4
2620,PER07,7
2620,PER08,13
2620,PER09,19
2620,PER10,25
2620,PER11,32
2620,PER12,30
2620,PER13,37
2620,PER14,37
2620,PER15,47
2620,PER16,48
2620,PER17,50
2620,PER18,72
2620,PER19,77
2620,PER20,84
2620,PER21,81
2620,PER22,72
2620,PER23,72
2620,PER24,62
2620,PER25,55
2620,PER26,57
2620,PER27,61
2620,PER28,59
2620,PER29,59
2620,PER30,60
2620,PER31,76
2620,PER32,82
2620,PER33,65
2620,PER34,56
2620,PER35,47
2620,PER36,34
2620,PER37,28
2620,PER38,32
2620,PER39,21
2620,PER40,18
2620,PER41,11
2620,PER42,6
2620,PER43,3
2620,PER44,2
2620,PER45,5
2620,PER46,3
2620,PER47,0
2620,PER48,0
2621,PER01,3
2621,PER02,6
2621,PER03,13
2621,PER04,23
2621,PER05,36
2621,PER06,56
2621,PER07,100
2621,PER08,198
2621,PER09,379
2621,PER10,608
2621,PER11,719
2621,PER12,747
2621,PER13,817
2621,PER14,865
2621,PER15,939
2621,PER16,943
2621,PER17,958
2621,PER18,952
2621,PER19,968
2621,PER20,935
2621,PER21,945
2621,PER22,931
2621,PER23,932
2621,PER24,950
2621,PER25,907
2621,PER26,850
2621,PER27,799
2621,PER28,722
2621,PER29,711
2621,PER30,673
