ZONE,PER,QUANTITY
3855,PER03,1
3855,PER04,0
3855,PER05,7
3855,PER06,13
3855,PER07,31
3855,PER08,57
3855,PER09,77
3855,PER10,136
3855,PER11,165
3855,PER12,184
3855,PER13,202
3855,PER14,203
3855,PER15,211
3855,PER16,226
3855,PER17,251
3855,PER18,294
3855,PER19,283
3855,PER20,268
3855,PER21,263
3855,PER22,246
3855,PER23,245
3855,PER24,237
3855,PER25,252
3855,PER26,229
3855,PER27,233
3855,PER28,221
3855,PER29,198
3855,PER30,186
3855,PER31,195
3855,PER32,193
3855,PER33,163
3855,PER34,170
3855,PER35,143
3855,PER36,120
3855,PER37,100
3855,PER38,71
3855,PER39,32
3855,PER40,15
3855,PER41,12
3855,PER42,12
3855,PER43,5
3855,PER44,4
3855,PER45,2
3855,PER46,0
3855,PER47,0
3855,PER48,0
3856,PER01,2
3856,PER02,5
3856,PER03,10
3856,PER04,20
3856,PER05,31
3856,PER06,64
3856,PER07,150
3856,PER08,531
3856,PER09,1330
3856,PER10,2189
3856,PER11,2652
3856,PER12,2791
3856,PER13,2874
3856,PER14,2905
3856,PER15,2918
3856,PER16,2935
3856,PER17,2953
3856,PER18,2961
3856,PER19,2949
3856,PER20,2939
3856,PER21,2945
3856,PER22,2930
3856,PER23,2901
3856,PER24,2836
3856,PER25,2463
3856,PER26,2188
3856,PER27,1744
3856,PER28,1340
3856,PER29,1096
3856,PER30,970
3856,PER31,845
3856,PER32,745
3856,PER33,694
3856,PER34,603
3856,PER35,507
3856,PER36,430
3856,PER37,345
3856,PER38,273
3856,PER39,162
3856,PER40,116
3856,PER41,88
3856,PER42,76
3856,PER43,62
3856,PER44,44
3856,PER45,42
3856,PER46,26
3856,PER47,20
3856,PER48,13
3857,PER01,0
3857,PER02,0
3857,PER03,2
3857,PER04,5
3857,PER05,11
3857,PER06,14
3857,PER07,34
3857,PER08,68
3857,PER09,134
3857,PER10,198
3857,PER11,210
3857,PER12,202
3857,PER13,197
3857,PER14,181
3857,PER15,185
3857,PER16,184
3857,PER17,188
3857,PER18,208
3857,PER19,211
3857,PER20,211
3857,PER21,210
3857,PER22,212
3857,PER23,213
3857,PER24,222
3857,PER25,220
3857,PER26,230
3857,PER27,228
3857,PER28,226
3857,PER29,203
3857,PER30,194
3857,PER31,170
3857,PER32,159
3857,PER33,156
3857,PER34,141
3857,PER35,114
3857,PER36,97
3857,PER37,85
3857,PER38,53
3857,PER39,32
3857,PER40,25
3857,PER41,21
3857,PER42,14
3857,PER43,9
3857,PER44,4
3857,PER45,3
3857,PER46,3
3857,PER47,4
3857,PER48,3
3858,PER01,1
3858,PER02,2
3858,PER03,3
3858,PER04,6
3858,PER05,8
3858,PER06,21
3858,PER07,39
3858,PER08,62
3858,PER09,123
3858,PER10,184
3858,PER11,206
3858,PER12,204
3858,PER13,209
3858,PER14,198
3858,PER15,206
3858,PER16,209
3858,PER17,215
3858,PER18,221
3858,PER19,224
3858,PER20,214
3858,PER21,221
3858,PER22,232
3858,PER23,235
3858,PER24,245
3858,PER25,237
3858,PER26,245
3858,PER27,217
3858,PER28,197
3858,PER29,185
3858,PER30,179
3858,PER31,173
3858,PER32,162
3858,PER33,130
3858,PER34,111
3858,PER35,86
3858,PER36,73
3858,PER37,48
3858,PER38,32
3858,PER39,17
3858,PER40,14
3858,PER41,10
3858,PER42,7
3858,PER43,6
3858,PER44,6
3858,PER45,4
3858,PER46,1
3858,PER47,1
3858,PER48,1
3859,PER01,0
3859,PER02,0
3859,PER03,0
3859,PER04,0
3859,PER05,1
3859,PER06,2
3859,PER07,4
3859,PER08,6
3859,PER09,13
3859,PER10,17
3859,PER11,17
3859,PER12,21
3859,PER13,18
3859,PER14,19
3859,PER15,21
3859,PER16,24
3859,PER17,27
3859,PER18,25
3859,PER19,23
3859,PER20,23
3859,PER21,22
3859,PER22,20
3859,PER23,18
3859,PER24,22
3859,PER25,23
3859,PER26,24
3859,PER27,22
3859,PER28,20
3859,PER29,15
3859,PER30,12
3859,PER31,20
3859,PER32,15
3859,PER33,27
3859,PER34,9
3859,PER35,6
3859,PER36,5
3859,PER37,4
3859,PER38,6
3859,PER39,7
3859,PER40,7
3859,PER41,2
3859,PER42,2
3859,PER43,1
3859,PER44,1
3859,PER45,1
3859,PER46,0
3859,PER47,0
3859,PER48,0
3860,PER01,0
3860,PER02,0
3860,PER03,0
3860,PER04,0
3860,PER05,0
3860,PER06,1
3860,PER07,2
3860,PER08,3
3860,PER09,6
3860,PER10,6
3860,PER11,6
3860,PER12,6
3860,PER13,6
3860,PER14,8
3860,PER15,6
3860,PER16,7
3860,PER17,8
3860,PER18,10
3860,PER19,11
3860,PER20,8
3860,PER21,8
3860,PER22,7
3860,PER23,8
3860,PER24,9
3860,PER25,5
3860,PER26,2
3860,PER27,3
3860,PER28,8
3860,PER29,10
3860,PER30,9
3860,PER31,12
3860,PER32,13
3860,PER33,12
3860,PER34,13
3860,PER35,15
3860,PER36,9
3860,PER37,2
3860,PER38,2
3860,PER39,1
3860,PER40,0
3860,PER41,0
3860,PER42,0
3860,PER43,0
3860,PER44,0
3860,PER45,0
3860,PER46,0
3860,PER47,0
3860,PER48,0
3861,PER01,1
3861,PER02,3
3861,PER03,3
3861,PER04,4
3861,PER05,6
3861,PER06,12
3861,PER07,28
3861,PER08,45
3861,PER09,60
3861,PER10,85
3861,PER11,103
3861,PER12,119
3861,PER13,136
3861,PER14,142
3861,PER15,158
3861,PER16,152
3861,PER17,157
3861,PER18,156
3861,PER19,161
3861,PER20,159
3861,PER21,163
3861,PER22,161
3861,PER23,146
3861,PER24,150
3861,PER25,153
3861,PER26,158
3861,PER27,145
3861,PER28,132
3861,PER29,126
3861,PER30,107
3861,PER31,102
3861,PER32,107
3861,PER33,106
3861,PER34,95
3861,PER35,89
3861,PER36,68
3861,PER37,45
3861,PER38,33
3861,PER39,25
3861,PER40,16
3861,PER41,10
3861,PER42,9
3861,PER43,7
3861,PER44,1
3861,PER45,1
3861,PER46,1
3861,PER47,1
3861,PER48,1
3862,PER01,0
3862,PER02,0
3862,PER03,1
3862,PER04,2
3862,PER05,1
3862,PER06,1
3862,PER07,4
3862,PER08,6
3862,PER09,6
3862,PER10,12
3862,PER11,8
3862,PER12,9
3862,PER13,12
3862,PER14,14
3862,PER15,17
3862,PER16,15
3862,PER17,18
3862,PER18,17
3862,PER19,18
3862,PER20,18
3862,PER21,19
3862,PER22,22
3862,PER23,19
3862,PER24,20
3862,PER25,21
3862,PER26,27
3862,PER27,26
3862,PER28,26
3862,PER29,24
3862,PER30,29
3862,PER31,30
3862,PER32,30
3862,PER33,33
3862,PER34,35
3862,PER35,25
3862,PER36,22
3862,PER37,13
3862,PER38,9
3862,PER39,5
3862,PER40,6
3862,PER41,4
3862,PER42,0
3862,PER43,1
3862,PER44,1
3862,PER45,1
3862,PER46,1
3862,PER47,0
3862,PER48,0
3863,PER01,0
3863,PER02,0
3863,PER03,1
3863,PER04,1
3863,PER05,1
3863,PER06,6
3863,PER07,7
3863,PER08,17
3863,PER09,32
3863,PER10,35
3863,PER11,43
3863,PER12,47
3863,PER13,55
3863,PER14,50
3863,PER15,64
3863,PER16,67
3863,PER17,62
3863,PER18,56
3863,PER19,61
3863,PER20,68
3863,PER21,61
3863,PER22,69
3863,PER23,67
3863,PER24,66
3863,PER25,64
3863,PER26,65
3863,PER27,62
3863,PER28,49
3863,PER29,45
3863,PER30,52
3863,PER31,48
3863,PER32,56
3863,PER33,60
3863,PER34,51
3863,PER35,39
3863,PER36,30
3863,PER37,28
3863,PER38,22
3863,PER39,14
3863,PER40,8
3863,PER41,2
3863,PER42,1
3863,PER43,0
3863,PER44,0
3863,PER45,0
3863,PER46,0
3863,PER47,0
3863,PER48,0
3864,PER01,0
3864,PER02,0
3864,PER03,2
3864,PER04,3
3864,PER05,6
3864,PER06,12
3864,PER07,16
3864,PER08,24
3864,PER09,33
3864,PER10,36
3864,PER11,42
3864,PER12,46
3864,PER13,51
3864,PER14,48
3864,PER15,52
3864,PER16,52
3864,PER17,48
3864,PER18,55
3864,PER19,66
3864,PER20,69
3864,PER21,63
3864,PER22,56
3864,PER23,53
3864,PER24,65
3864,PER25,65
3864,PER26,60
3864,PER27,59
3864,PER28,57
3864,PER29,56
3864,PER30,52
3864,PER31,48
3864,PER32,55
3864,PER33,56
3864,PER34,54
3864,PER35,42
3864,PER36,38
3864,PER37,22
3864,PER38,26
3864,PER39,19
3864,PER40,14
3864,PER41,8
3864,PER42,3
3864,PER43,7
3864,PER44,3
3864,PER45,3
3864,PER46,4
3864,PER47,1
3864,PER48,1
3865,PER01,3
3865,PER02,3
3865,PER03,0
3865,PER04,0
3865,PER05,0
3865,PER06,0
3865,PER07,0
3865,PER08,0
3865,PER09,0
3865,PER10,0
3865,PER11,1
3865,PER12,2
3865,PER13,6
3865,PER14,5
3865,PER15,5
3865,PER16,5
3865,PER17,7
3865,PER18,12
3865,PER19,8
3865,PER20,9
3865,PER21,10
3865,PER22,7
3865,PER23,8
3865,PER24,5
3865,PER25,7
3865,PER26,7
3865,PER27,10
3865,PER28,10
3865,PER29,16
3865,PER30,14
3865,PER31,16
3865,PER32,14
3865,PER33,13
3865,PER34,12
3865,PER35,10
3865,PER36,6
3865,PER37,4
3865,PER38,5
3865,PER39,4
3865,PER40,1
3865,PER41,0
3865,PER42,0
3865,PER43,0
3865,PER44,0
3865,PER45,0
3865,PER46,0
3865,PER47,0
3865,PER48,0
3866,PER01,0
3866,PER02,0
3866,PER03,1
3866,PER04,1
3866,PER05,1
3866,PER06,1
3866,PER07,1
3866,PER08,2
3866,PER09,5
3866,PER10,6
3866,PER11,5
3866,PER12,6
3866,PER13,7
3866,PER14,7
3866,PER15,7
3866,PER16,9
3866,PER17,11
3866,PER18,12
3866,PER19,10
3866,PER20,10
3866,PER21,11
3866,PER22,10
3866,PER23,12
3866,PER24,13
3866,PER25,12
3866,PER26,9
3866,PER27,14
3866,PER28,15
3866,PER29,16
3866,PER30,16
3866,PER31,14
3866,PER32,14
3866,PER33,15
3866,PER34,17
3866,PER35,13
3866,PER36,12
3866,PER37,5
3866,PER38,2
3866,PER39,2
3866,PER40,0
3866,PER41,0
3866,PER42,0
3866,PER43,0
3866,PER44,0
3866,PER45,0
3866,PER46,0
3866,PER47,0
3866,PER48,0
3867,PER01,0
3867,PER02,0
3867,PER03,0
3867,PER04,0
3867,PER05,2
3867,PER06,2
3867,PER07,5
3867,PER08,8
3867,PER09,10
3867,PER10,10
3867,PER11,15
3867,PER12,18
3867,PER13,25
3867,PER14,24
3867,PER15,23
3867,PER16,24
3867,PER17,23
3867,PER18,21
3867,PER19,20
3867,PER20,17
3867,PER21,17
3867,PER22,18
3867,PER23,18
3867,PER24,18
3867,PER25,19
3867,PER26,20
3867,PER27,15
3867,PER28,17
3867,PER29,18
3867,PER30,17
3867,PER31,24
3867,PER32,22
3867,PER33,23
3867,PER34,22
3867,PER35,16
3867,PER36,19
3867,PER37,13
3867,PER38,6
3867,PER39,1
3867,PER40,1
3867,PER41,3
3867,PER42,2
3867,PER43,0
3867,PER44,0
3867,PER45,0
3867,PER46,0
3867,PER47,1
3867,PER48,1
3868,PER01,0
3868,PER02,0
3868,PER03,1
3868,PER04,1
3868,PER05,6
3868,PER06,7
3868,PER07,3
3868,PER08,4
3868,PER09,4
3868,PER10,10
3868,PER11,12
3868,PER12,10
3868,PER13,11
3868,PER14,13
3868,PER15,16
3868,PER16,13
3868,PER17,12
3868,PER18,13
3868,PER19,15
3868,PER20,24
3868,PER21,22
3868,PER22,16
3868,PER23,21
3868,PER24,22
3868,PER25,20
3868,PER26,15
3868,PER27,16
3868,PER28,13
3868,PER29,15
3868,PER30,16
3868,PER31,23
3868,PER32,21
3868,PER33,20
3868,PER34,17
3868,PER35,13
3868,PER36,11
3868,PER37,8
3868,PER38,5
3868,PER39,4
3868,PER40,4
3868,PER41,1
3868,PER42,0
3868,PER43,0
3868,PER44,0
3868,PER45,0
3868,PER46,0
3868,PER47,0
3868,PER48,0
3869,PER01,0
3869,PER02,1
3869,PER03,0
3869,PER04,0
3869,PER05,1
3869,PER06,3
3869,PER07,5
3869,PER08,12
3869,PER09,26
3869,PER10,31
3869,PER11,36
3869,PER12,36
3869,PER13,39
3869,PER14,40
3869,PER15,44
3869,PER16,46
3869,PER17,49
3869,PER18,47
3869,PER19,45
3869,PER20,45
3869,PER21,45
3869,PER22,43
3869,PER23,39
3869,PER24,38
3869,PER25,34
3869,PER26,40
3869,PER27,43
3869,PER28,35
3869,PER29,35
3869,PER30,34
3869,PER31,28
3869,PER32,46
3869,PER33,42
3869,PER34,34
3869,PER35,24
3869,PER36,28
3869,PER37,29
3869,PER38,19
3869,PER39,17
3869,PER40,15
3869,PER41,10
3869,PER42,3
3869,PER43,3
3869,PER44,3
3869,PER45,3
3869,PER46,1
3869,PER47,1
3869,PER48,1
3870,PER01,0
3870,PER02,1
3870,PER03,3
3870,PER04,4
3870,PER05,10
3870,PER06,16
3870,PER07,19
3870,PER08,39
3870,PER09,56
3870,PER10,65
3870,PER11,65
3870,PER12,69
3870,PER13,77
3870,PER14,76
3870,PER15,81
3870,PER16,84
3870,PER17,86
3870,PER18,88
3870,PER19,96
3870,PER20,91
3870,PER21,93
3870,PER22,92
3870,PER23,104
3870,PER24,98
3870,PER25,100
3870,PER26,93
3870,PER27,101
3870,PER28,99
3870,PER29,92
3870,PER30,88
3870,PER31,80
3870,PER32,85
3870,PER33,100
3870,PER34,80
3870,PER35,78
3870,PER36,68
3870,PER37,48
3870,PER38,55
3870,PER39,32
3870,PER40,17
3870,PER41,11
3870,PER42,8
3870,PER43,5
3870,PER44,4
3870,PER45,1
3870,PER46,0
3870,PER47,0
3870,PER48,0
3871,PER01,0
3871,PER02,0
3871,PER03,0
3871,PER04,0
3871,PER05,0
3871,PER06,0
3871,PER07,1
3871,PER08,5
3871,PER09,8
3871,PER10,8
3871,PER11,11
3871,PER12,11
3871,PER13,17
3871,PER14,16
3871,PER15,20
3871,PER16,18
3871,PER17,15
3871,PER18,13
3871,PER19,12
3871,PER20,11
3871,PER21,11
3871,PER22,10
3871,PER23,12
3871,PER24,12
3871,PER25,17
3871,PER26,17
3871,PER27,15
3871,PER28,17
3871,PER29,21
3871,PER30,20
3871,PER31,19
3871,PER32,21
3871,PER33,22
3871,PER34,19
3871,PER35,11
3871,PER36,11
3871,PER37,9
3871,PER38,9
3871,PER39,5
3871,PER40,0
3871,PER41,0
3871,PER42,1
3871,PER43,1
3871,PER44,0
3871,PER45,1
3871,PER46,1
3871,PER47,1
3871,PER48,0
3872,PER01,0
3872,PER02,0
3872,PER03,0
3872,PER04,0
3872,PER05,0
3872,PER06,1
3872,PER07,2
3872,PER08,4
3872,PER09,4
3872,PER10,8
3872,PER11,9
3872,PER12,14
3872,PER13,15
3872,PER14,15
3872,PER15,19
3872,PER16,20
3872,PER17,23
3872,PER18,22
3872,PER19,18
3872,PER20,16
3872,PER21,16
3872,PER22,18
3872,PER23,19
3872,PER24,18
3872,PER25,12
3872,PER26,13
3872,PER27,10
3872,PER28,12
3872,PER29,15
3872,PER30,20
3872,PER31,27
3872,PER32,34
3872,PER33,28
3872,PER34,24
3872,PER35,26
3872,PER36,21
3872,PER37,16
3872,PER38,13
3872,PER39,11
3872,PER40,11
3872,PER41,3
3872,PER42,1
3872,PER43,1
3872,PER44,1
3872,PER45,1
3872,PER46,1
3872,PER47,0
3872,PER48,0
3873,PER01,0
3873,PER02,0
3873,PER03,0
3873,PER04,0
3873,PER05,1
3873,PER06,1
3873,PER07,2
3873,PER08,9
3873,PER09,12
3873,PER10,19
3873,PER11,25
3873,PER12,25
3873,PER13,20
3873,PER14,22
3873,PER15,24
3873,PER16,21
3873,PER17,20
3873,PER18,20
3873,PER19,20
3873,PER20,15
3873,PER21,16
3873,PER22,18
3873,PER23,18
3873,PER24,17
3873,PER25,17
3873,PER26,20
3873,PER27,17
3873,PER28,16
3873,PER29,17
3873,PER30,19
3873,PER31,19
3873,PER32,21
3873,PER33,26
3873,PER34,22
3873,PER35,13
3873,PER36,14
3873,PER37,13
3873,PER38,3
3873,PER39,4
3873,PER40,3
3873,PER41,6
3873,PER42,4
3873,PER43,2
3873,PER44,2
3873,PER45,2
3873,PER46,1
3873,PER47,0
3873,PER48,0
3874,PER01,0
3874,PER02,0
3874,PER03,3
3874,PER04,4
3874,PER05,5
3874,PER06,9
3874,PER07,11
3874,PER08,11
3874,PER09,19
3874,PER10,24
3874,PER11,19
3874,PER12,25
3874,PER13,21
3874,PER14,25
3874,PER15,30
3874,PER16,29
3874,PER17,34
3874,PER18,39
3874,PER19,35
3874,PER20,32
3874,PER21,36
3874,PER22,34
3874,PER23,36
3874,PER24,36
3874,PER25,38
3874,PER26,36
3874,PER27,34
3874,PER28,32
3874,PER29,37
3874,PER30,39
3874,PER31,50
3874,PER32,52
3874,PER33,55
3874,PER34,45
3874,PER35,37
3874,PER36,34
3874,PER37,23
3874,PER38,17
3874,PER39,11
3874,PER40,8
3874,PER41,6
3874,PER42,2
3874,PER43,0
3874,PER44,0
3874,PER45,0
3874,PER46,0
3874,PER47,0
3874,PER48,0
3875,PER01,0
3875,PER02,2
3875,PER03,4
3875,PER04,5
3875,PER05,9
3875,PER06,18
3875,PER07,54
3875,PER08,213
3875,PER09,559
3875,PER10,969
3875,PER11,1163
3875,PER12,1196
3875,PER13,1191
3875,PER14,1197
3875,PER15,1201
3875,PER16,1209
3875,PER17,1212
3875,PER18,1204
3875,PER19,1207
3875,PER20,1186
3875,PER21,1187
3875,PER22,1192
3875,PER23,1208
3875,PER24,1195
3875,PER25,1011
3875,PER26,878
3875,PER27,709
3875,PER28,507
3875,PER29,364
3875,PER30,311
3875,PER31,276
3875,PER32,233
3875,PER33,181
3875,PER34,160
3875,PER35,133
3875,PER36,96
3875,PER37,77
3875,PER38,57
3875,PER39,46
3875,PER40,39
3875,PER41,31
3875,PER42,17
3875,PER43,13
3875,PER44,11
3875,PER45,11
3875,PER46,11
3875,PER47,10
3875,PER48,5
3876,PER01,0
3876,PER02,1
3876,PER03,2
3876,PER04,1
3876,PER05,4
3876,PER06,11
3876,PER07,9
3876,PER08,10
3876,PER09,17
3876,PER10,24
3876,PER11,25
3876,PER12,20
3876,PER13,20
3876,PER14,20
3876,PER15,19
3876,PER16,19
3876,PER17,18
3876,PER18,17
3876,PER19,20
3876,PER20,20
3876,PER21,19
3876,PER22,21
3876,PER23,19
3876,PER24,20
3876,PER25,26
3876,PER26,28
3876,PER27,25
3876,PER28,19
3876,PER29,24
3876,PER30,19
3876,PER31,19
3876,PER32,32
3876,PER33,30
3876,PER34,34
3876,PER35,34
3876,PER36,32
3876,PER37,31
3876,PER38,20
3876,PER39,6
3876,PER40,5
3876,PER41,5
3876,PER42,0
3876,PER43,0
3876,PER44,0
3876,PER45,0
3876,PER46,0
3876,PER47,0
3876,PER48,0
3877,PER01,0
3877,PER02,0
3877,PER03,0
3877,PER04,1
3877,PER05,1
3877,PER06,6
3877,PER07,7
3877,PER08,11
3877,PER09,9
3877,PER10,12
3877,PER11,13
3877,PER12,14
3877,PER13,17
3877,PER14,15
3877,PER15,17
3877,PER16,16
3877,PER17,15
3877,PER18,16
3877,PER19,13
3877,PER20,12
3877,PER21,12
3877,PER22,14
3877,PER23,10
3877,PER24,11
3877,PER25,15
3877,PER26,15
3877,PER27,16
3877,PER28,16
3877,PER29,16
3877,PER30,18
3877,PER31,26
3877,PER32,26
3877,PER33,36
3877,PER34,35
3877,PER35,31
3877,PER36,24
3877,PER37,20
3877,PER38,17
3877,PER39,10
3877,PER40,5
3877,PER41,4
3877,PER42,3
3877,PER43,3
3877,PER44,4
3877,PER45,4
3877,PER46,4
3877,PER47,4
3877,PER48,1
3878,PER01,0
3878,PER02,0
3878,PER03,0
3878,PER04,0
3878,PER05,0
3878,PER06,0
3878,PER07,3
3878,PER08,5
3878,PER09,5
3878,PER10,3
3878,PER11,4
3878,PER12,6
3878,PER13,8
3878,PER14,7
3878,PER15,7
3878,PER16,8
3878,PER17,8
3878,PER18,9
3878,PER19,7
3878,PER20,6
3878,PER21,8
3878,PER22,12
3878,PER23,13
3878,PER24,11
3878,PER25,10
3878,PER26,9
3878,PER27,10
3878,PER28,10
3878,PER29,12
3878,PER30,10
3878,PER31,14
3878,PER32,23
3878,PER33,20
3878,PER34,21
3878,PER35,21
3878,PER36,17
3878,PER37,15
3878,PER38,12
3878,PER39,8
3878,PER40,7
3878,PER41,1
3878,PER42,0
3878,PER43,0
3878,PER44,0
3878,PER45,0
3878,PER46,0
3878,PER47,0
3878,PER48,0
3879,PER01,0
3879,PER02,0
3879,PER03,0
3879,PER04,1
3879,PER05,1
3879,PER06,0
3879,PER07,0
3879,PER08,1
3879,PER09,6
3879,PER10,7
3879,PER11,9
3879,PER12,8
3879,PER13,8
3879,PER14,7
3879,PER15,6
3879,PER16,5
3879,PER17,7
3879,PER18,12
3879,PER19,14
3879,PER20,17
3879,PER21,14
3879,PER22,10
3879,PER23,10
3879,PER24,8
3879,PER25,7
3879,PER26,6
3879,PER27,7
3879,PER28,7
3879,PER29,7
3879,PER30,8
3879,PER31,6
3879,PER32,8
3879,PER33,7
3879,PER34,7
3879,PER35,7
3879,PER36,6
3879,PER37,7
3879,PER38,5
3879,PER39,2
3879,PER40,2
3879,PER41,0
3879,PER42,0
3879,PER43,0
3879,PER44,0
3879,PER45,0
3879,PER46,0
3879,PER47,0
3879,PER48,0
3880,PER01,0
3880,PER02,0
3880,PER03,4
3880,PER04,6
3880,PER05,8
3880,PER06,13
3880,PER07,23
3880,PER08,41
3880,PER09,61
3880,PER10,71
3880,PER11,79
3880,PER12,91
3880,PER13,98
3880,PER14,103
3880,PER15,109
3880,PER16,113
3880,PER17,106
3880,PER18,107
3880,PER19,102
3880,PER20,110
3880,PER21,107
3880,PER22,111
3880,PER23,109
3880,PER24,107
3880,PER25,106
3880,PER26,98
3880,PER27,96
3880,PER28,83
3880,PER29,69
3880,PER30,55
3880,PER31,44
3880,PER32,36
3880,PER33,22
3880,PER34,20
3880,PER35,15
3880,PER36,10
3880,PER37,9
3880,PER38,7
3880,PER39,6
3880,PER40,5
3880,PER41,3
3880,PER42,3
3880,PER43,2
3880,PER44,2
3880,PER45,2
3880,PER46,2
3880,PER47,1
3880,PER48,1
3881,PER01,0
3881,PER02,1
3881,PER03,1
3881,PER04,3
3881,PER05,3
3881,PER06,5
3881,PER07,4
3881,PER08,7
3881,PER09,9
3881,PER10,16
3881,PER11,22
3881,PER12,26
3881,PER13,23
3881,PER14,21
3881,PER15,25
3881,PER16,24
3881,PER17,25
3881,PER18,25
3881,PER19,27
3881,PER20,26
3881,PER21,21
3881,PER22,21
3881,PER23,19
3881,PER24,18
3881,PER25,17
3881,PER26,23
3881,PER27,21
3881,PER28,19
3881,PER29,12
3881,PER30,13
3881,PER31,13
3881,PER32,13
3881,PER33,12
3881,PER34,11
3881,PER35,16
3881,PER36,7
3881,PER37,6
3881,PER38,8
3881,PER39,8
3881,PER40,7
3881,PER41,7
3881,PER42,7
3881,PER43,7
3881,PER44,7
3881,PER45,1
3881,PER46,1
3881,PER47,1
3881,PER48,1
3882,PER01,0
3882,PER02,0
3882,PER03,0
3882,PER04,0
3882,PER05,2
3882,PER06,5
3882,PER07,9
3882,PER08,11
3882,PER09,17
3882,PER10,20
3882,PER11,29
3882,PER12,30
3882,PER13,26
3882,PER14,24
3882,PER15,31
3882,PER16,35
3882,PER17,46
3882,PER18,50
3882,PER19,37
3882,PER20,39
3882,PER21,38
3882,PER22,37
3882,PER23,35
3882,PER24,27
3882,PER25,29
3882,PER26,30
3882,PER27,38
3882,PER28,34
3882,PER29,34
3882,PER30,35
3882,PER31,32
3882,PER32,34
3882,PER33,22
3882,PER34,26
3882,PER35,29
3882,PER36,21
3882,PER37,8
3882,PER38,7
3882,PER39,4
3882,PER40,5
3882,PER41,4
3882,PER42,1
3882,PER43,1
3882,PER44,1
3882,PER45,1
3882,PER46,0
3882,PER47,0
3882,PER48,0
3883,PER01,1
3883,PER02,1
3883,PER03,1
3883,PER04,3
3883,PER05,13
3883,PER06,29
3883,PER07,40
3883,PER08,55
3883,PER09,78
3883,PER10,95
3883,PER11,106
3883,PER12,113
3883,PER13,117
3883,PER14,121
3883,PER15,119
3883,PER16,123
3883,PER17,129
3883,PER18,123
3883,PER19,139
3883,PER20,144
3883,PER21,148
3883,PER22,135
3883,PER23,133
3883,PER24,126
3883,PER25,124
3883,PER26,119
3883,PER27,111
3883,PER28,95
3883,PER29,96
3883,PER30,101
3883,PER31,90
3883,PER32,84
3883,PER33,90
3883,PER34,79
3883,PER35,71
3883,PER36,56
3883,PER37,53
3883,PER38,25
3883,PER39,16
3883,PER40,8
3883,PER41,6
3883,PER42,3
3883,PER43,0
3883,PER44,0
3883,PER45,0
3883,PER46,0
3883,PER47,0
3883,PER48,0
3884,PER01,2
3884,PER02,5
3884,PER03,6
3884,PER04,8
3884,PER05,15
3884,PER06,28
3884,PER07,48
3884,PER08,85
3884,PER09,163
3884,PER10,219
3884,PER11,251
3884,PER12,274
3884,PER13,289
3884,PER14,291
3884,PER15,297
3884,PER16,304
3884,PER17,313
3884,PER18,314
3884,PER19,315
3884,PER20,310
3884,PER21,314
3884,PER22,315
3884,PER23,315
3884,PER24,309
3884,PER25,294
3884,PER26,271
3884,PER27,245
3884,PER28,205
3884,PER29,176
3884,PER30,152
3884,PER31,120
3884,PER32,127
3884,PER33,104
3884,PER34,98
3884,PER35,85
3884,PER36,66
3884,PER37,48
3884,PER38,47
3884,PER39,39
3884,PER40,14
3884,PER41,11
3884,PER42,6
3884,PER43,5
3884,PER44,3
3884,PER45,2
3884,PER46,1
3884,PER47,2
3884,PER48,2
3885,PER01,0
3885,PER02,0
3885,PER03,0
3885,PER04,0
3885,PER05,3
3885,PER06,9
3885,PER07,11
3885,PER08,22
3885,PER09,37
3885,PER10,57
3885,PER11,73
3885,PER12,84
3885,PER13,95
3885,PER14,94
3885,PER15,107
3885,PER16,112
3885,PER17,116
3885,PER18,112
3885,PER19,107
3885,PER20,111
3885,PER21,113
3885,PER22,113
3885,PER23,117
3885,PER24,121
3885,PER25,129
3885,PER26,143
3885,PER27,140
3885,PER28,127
3885,PER29,128
3885,PER30,114
3885,PER31,97
3885,PER32,91
3885,PER33,97
3885,PER34,102
3885,PER35,90
3885,PER36,64
3885,PER37,52
3885,PER38,37
3885,PER39,23
3885,PER40,18
3885,PER41,9
3885,PER42,2
3885,PER43,0
3885,PER44,1
3885,PER45,1
3885,PER46,2
3885,PER47,2
3885,PER48,0
3886,PER01,0
3886,PER02,0
3886,PER03,5
3886,PER04,8
3886,PER05,8
3886,PER06,11
3886,PER07,4
3886,PER08,14
3886,PER09,18
3886,PER10,19
3886,PER11,24
3886,PER12,26
3886,PER13,23
3886,PER14,32
3886,PER15,31
3886,PER16,31
3886,PER17,31
3886,PER18,36
3886,PER19,37
3886,PER20,37
3886,PER21,40
3886,PER22,37
3886,PER23,37
3886,PER24,39
3886,PER25,35
3886,PER26,34
3886,PER27,37
3886,PER28,33
3886,PER29,28
3886,PER30,23
3886,PER31,28
3886,PER32,23
3886,PER33,23
3886,PER34,28
3886,PER35,28
3886,PER36,20
3886,PER37,8
3886,PER38,9
3886,PER39,6
3886,PER40,0
3886,PER41,0
3886,PER42,1
3886,PER43,1
3886,PER44,1
3886,PER45,0
3886,PER46,0
3886,PER47,0
3886,PER48,0
3887,PER01,0
3887,PER02,0
3887,PER03,0
3887,PER04,0
3887,PER05,2
3887,PER06,2
3887,PER07,3
3887,PER08,10
3887,PER09,11
3887,PER10,19
3887,PER11,26
3887,PER12,18
3887,PER13,22
3887,PER14,24
3887,PER15,35
